Error norm,Size,Duration
0.32115896787563358,994,0.039341000000000001
0.010758354329125109,,
0.0018914746172092889,,
0.00040468196094263389,,
9.0968684073018866e-05,,
2.1012115884806283e-05,,
4.9355383106552391e-06,,
1.1723818622181871e-06,,
2.8070902309682103e-07,,
6.7609053242832303e-08,,
1.635767304799901e-08,,
3.9718599161540366e-09,,
9.6721858532301413e-10,,
