Error norm,Size,Duration
0.44674875857964508,2000,0.15921399999999999
0.0082291148588889331,,
0.0010310225052353127,,
0.00022061713194867,,
4.9693642526465708e-05,,
1.1492879828464949e-05,,
2.7018213875065285e-06,,
6.4216268346561879e-07,,
1.538219948415533e-07,,
3.7060265887321723e-08,,
8.9688392079480848e-09,,
2.1782003653237726e-09,,
5.3051979924167275e-10,,
