Error norm,Size,Duration
0.31318430553167675,5000,1.3675520000000001
0.015555267194093829,,
0.003849303591100868,,
0.0011670667154481988,,
0.00038748745766560653,,
0.00013452365812935014,,
4.7900640500929996e-05,,
1.7341691378331083e-05,,
6.3542861535945336e-06,,
2.3500444029914367e-06,,
8.7563617734845122e-07,,
3.2827621277668998e-07,,
1.2370731046055608e-07,,
4.6823117950157901e-08,,
1.7789836366077373e-08,,
6.781388665154184e-09,,
2.5925501340059369e-09,,
9.9369695232990728e-10,,
