Error norm,Size,Duration
0.70985209853860354,5000,1.0812109999999999
0.016173188696580031,,
0.0024810092301283471,,
0.00053158645209195699,,
0.00011964564793979028,,
2.7655922789712419e-05,,
6.4990808934895158e-06,,
1.5442680011678136e-06,,
3.6983531474527446e-07,,
8.9090427261937567e-08,,
2.1557851310875027e-08,,
5.2350886393602425e-09,,
1.2749477535587321e-09,,
3.112371205597891e-10,,
