Error norm,Size,Duration
0.31500171599534077,1000,0.03526
0.0049774268522561442,,
0.00041835122893843903,,
8.8322484046881379e-05,,
1.9880669907601003e-05,,
4.5986502083962525e-06,,
1.0813907995580388e-06,,
2.5709196358038079e-07,,
6.1597324665399586e-08,,
1.4843461363528107e-08,,
3.5927929179298049e-09,,
8.7267375230489039e-10,,
