Error norm,Size,Duration
0.13956221131694696,100,0.00047699999999999999
0.014987274958946754,,
0.002894648968561155,,
0.00062081893369964774,,
0.00013968385118098007,,
3.228130327484702e-05,,
7.585056152478764e-06,,
1.8021490668362436e-06,,
4.3156690603691956e-07,,
1.0395595277511746e-07,,
2.5153998895179783e-08,,
6.1081847229153665e-09,,
1.487543039318895e-09,,
3.6312775407793411e-10,,
