Error norm,Size,Duration
0.95074930139034153,9000,5.4294289999999998
0.019433645311814702,,
0.0027431361771045304,,
0.0005866347536543768,,
0.0001319539476667003,,
3.0489943524014265e-05,,
7.1634020109882784e-06,,
1.7018463633116043e-06,,
4.0752608633958714e-07,,
9.8161180240167675e-08,,
2.3751131129892679e-08,,
5.7673846928025102e-09,,
1.4045192282265983e-09,,
3.4285503912245823e-10,,
