Error norm,Size,Duration
0.19492389321028489,2000,0.21592800000000001
0.007518037498802959,,
0.0016829743711297711,,
0.0004860274186890603,,
0.00015873183864511338,,
5.489721271946784e-05,,
1.9548732797747494e-05,,
7.0844013558988208e-06,,
2.598677283716044e-06,,
9.6201940378271587e-07,,
3.5874832269940369e-07,,
1.3458844461174576e-07,,
5.0748127529319236e-08,,
1.9217835911286627e-08,,
7.304760368642466e-09,,
2.7855980789412619e-09,,
1.0653026036795215e-09,,
4.0844100088548107e-10,,
