Error norm,Size,Duration
0.27942284796807609,4000,0.85575299999999999
0.01338620688537696,,
0.0032614116274285137,,
0.00098223021916475596,,
0.00032544737285722993,,
0.00011294037155288599,,
4.021864846985892e-05,,
1.4563254283085075e-05,,
5.337209494978004e-06,,
1.9742106056923485e-06,,
7.3569863386216458e-07,,
2.7584499175178855e-07,,
1.039591985970422e-07,,
3.9351720123777465e-08,,
1.4952242394072353e-08,,
5.7000683753133621e-09,,
2.1792768775129211e-09,,
8.3533423669224516e-10,,
