Error norm,Size,Duration
0.54836891904687568,3000,0.44824900000000001
0.011261004016131041,,
0.0015990166604918344,,
0.00034258030597674122,,
7.7139132522852292e-05,,
1.7835610278764797e-05,,
4.1921180542131378e-06,,
9.9623521363778704e-07,,
2.3861079289411205e-07,,
5.7483763822079986e-08,,
1.3910576731906815e-08,,
3.3781912272973443e-09,,
8.2275286078707662e-10,,
