Error norm,Size,Duration
0.63425445442948025,4000,0.66567100000000001
0.013946203978721866,,
0.0020905099279232091,,
0.00044796042437512788,,
0.00010084264152211488,,
2.3312366322960548e-05,,
5.4787792265138879e-06,,
1.3019013911835271e-06,,
3.1180356814893735e-07,,
7.5113310435548966e-08,,
1.8176139833209785e-08,,
4.4139613418169826e-09,,
1.0749881112910146e-09,,
2.6242715692219325e-10,,
