Error norm,Size,Duration
0.1488510412902207,994,0.062366999999999999
0.011246440177139803,,
0.0029283530206232564,,
0.00090441463530357687,,
0.0003017398914882023,,
0.00010479002441802596,,
3.7282636314307025e-05,,
1.348450058733789e-05,,
4.9366518427898448e-06,,
1.8244196550217259e-06,,
6.7937418572959031e-07,,
2.5456852856847133e-07,,
9.5890318010491862e-08,,
3.6281132298605631e-08,,
1.3780188927595341e-08,,
5.2514842925821055e-09,,
2.0071747138330481e-09,,
7.6916313881058189e-10,,
