Error norm,Size,Duration
0.24363216125390255,500,0.010511
0.015272147320798629,,
0.0028987011091683606,,
0.00062156100202917985,,
0.0001398425901552675,,
3.2316886599101535e-05,,
7.5932511024672027e-06,,
1.8040689940096471e-06,,
4.320219648452068e-07,,
1.0406470972997915e-07,,
2.5180152646243426e-08,,
6.1145043036346106e-09,,
1.4890757912140462e-09,,
3.635007152364466e-10,,
